transaction_id,customer_id,product_id,store_id,quantity,discount_percent,sale_date
38193,1296,97,9,7,5,14-09-2019
38194,3714,879,19,-1,20,09-05-2024
38195,4783,505,47,6,20,29-01-2023
38196,979,874,11,5,0,11-04-2020
38197,3710,413,28,7,50,07-01-2024
38198,3044,112,14,2,0,20-01-2022
38199,3736,744,3,4,10,28-05-2022
38200,4657,66,45,8,15,02-03-2024
38201,973,841,9,7,5,28-01-2024
38202,647,773,1,4,,05-08-2019
38203,489,817,17,7,15,16-07-2023
38204,415,898,35,5,50,31-01-2024
38205,4169,737,16,-1,20,09-09-2020
38206,4950,813,7,3,,24-05-2024
38207,2041,211,42,3,15,27-11-2022
38208,4136,78,49,2,15,20-11-2020
38209,332,802,44,-1,5,09-02-2021
38210,3252,813,45,9,50,08-12-2019
38211,746,860,16,-1,10,30-04-2023
38212,4146,899,50,2,15,13-06-2022
38213,3458,235,1,-1,20,30-07-2019
38214,2212,711,18,6,5,21-03-2023
38215,3085,365,34,5,10,23-04-2020
38216,4902,556,30,4,5,30-06-2022
38217,2722,533,49,1,,29-08-2023
38218,3595,59,47,8,,24-04-2023
38219,3142,562,32,4,,17-05-2023
38220,1748,846,22,1,15,10-05-2021
38221,2688,121,20,-1,50,10-11-2019
38222,2399,88,34,8,,19-12-2020
38223,1023,140,48,6,0,13-04-2019
38224,2267,885,39,-1,5,20-09-2022
38225,2211,659,3,5,5,30-07-2022
38226,4559,277,17,5,15,04-02-2022
38227,4831,825,37,-1,,24-08-2020
38228,2604,514,14,7,20,13-10-2019
38229,2734,730,6,6,,24-12-2021
38230,3149,992,2,3,5,10-03-2022
38231,2004,253,22,5,20,28-10-2023
38232,4524,509,21,5,50,01-11-2020
38233,4923,636,5,9,0,07-05-2021
38234,2522,137,41,4,15,07-07-2023
38235,4350,525,18,4,20,28-01-2021
38236,284,899,45,7,,22-04-2022
38237,4773,324,10,4,20,03-04-2020
38238,3182,556,4,-1,15,20-09-2019
38239,4838,552,28,4,20,03-07-2020
38240,3210,636,17,8,0,25-02-2024
38241,233,34,4,1,10,28-08-2021
38242,3578,714,30,4,10,04-09-2020
38243,3672,655,23,-1,,29-02-2024
38244,2189,770,8,2,,24-05-2021
38245,3325,95,24,8,,07-11-2021
38246,2989,901,48,-1,15,23-01-2021
38247,2301,14,1,4,20,27-07-2023
38248,3124,129,43,4,,16-10-2020
38249,4426,529,15,8,20,18-08-2021
38250,1037,48,39,-1,0,05-02-2024
38251,3782,933,18,-1,0,15-05-2023
38252,120,325,42,-1,50,06-01-2019
38253,1943,133,31,8,10,07-05-2020
38254,3571,651,27,9,50,10-08-2019
38255,3858,785,45,-1,10,29-12-2019
38256,4413,645,18,-1,10,05-02-2019
38257,201,623,31,-1,50,30-05-2024
38258,557,334,46,9,,23-09-2019
38259,489,735,36,9,20,08-01-2023
38260,4928,270,25,-1,50,16-08-2022
38261,3776,77,39,8,,19-03-2020
38262,1156,50,11,10,50,18-11-2019
38263,1364,251,12,8,50,19-10-2022
38264,1996,762,26,9,50,11-04-2022
38265,545,117,26,2,5,20-10-2023
38266,806,357,4,1,,01-03-2021
38267,1355,999,6,9,50,13-12-2021
38268,1100,72,33,5,15,05-05-2023
38269,2364,181,11,6,10,05-07-2019
38270,111,908,24,-1,50,31-12-2021
38271,3602,38,20,-1,15,05-09-2019
38272,1016,791,25,3,50,30-03-2020
38273,1878,208,28,-1,5,13-08-2023
38274,1651,550,6,2,10,06-01-2024
38275,2576,382,16,9,,29-03-2019
38276,3847,50,36,2,5,01-12-2021
38277,1832,514,46,-1,,13-10-2022
38278,3142,100,20,7,,26-07-2022
38279,3486,977,7,-1,15,27-07-2020
38280,419,166,42,-1,0,04-09-2022
38281,3577,116,21,-1,,24-09-2023
38282,2796,665,19,4,,06-08-2022
38283,149,30,20,-1,,06-06-2024
38284,3815,805,10,9,10,20-08-2022
38285,2,997,12,5,15,16-04-2019
38286,629,511,11,-1,20,28-02-2022
38287,2244,794,4,9,50,28-04-2024
38288,3811,767,34,2,,05-10-2020
38289,4580,73,37,-1,50,15-06-2021
38290,2425,156,27,3,,15-06-2020
38291,4288,307,18,5,15,13-06-2019
38292,2386,40,50,9,15,19-02-2023
38293,3650,623,35,10,5,30-06-2019
38294,456,978,42,-1,5,29-11-2021
38295,1364,360,20,-1,20,26-03-2023
38296,3327,218,50,7,,04-06-2024
38297,4801,359,32,2,50,16-02-2023
38298,4334,147,33,2,10,29-03-2023
38299,3747,654,6,7,,26-05-2023
38300,1393,775,46,6,0,21-03-2022
38301,2387,692,16,1,5,05-01-2021
38302,4670,404,39,1,,04-11-2021
38303,2856,561,43,-1,20,19-12-2022
38304,2083,435,24,9,,02-06-2024
38305,1901,547,23,10,10,11-03-2021
38306,2118,265,43,-1,50,15-08-2021
38307,534,876,27,2,10,22-09-2021
38308,4208,139,18,6,20,12-05-2020
38309,3460,820,16,-1,,24-04-2020
38310,3742,208,42,3,,25-12-2022
38311,4718,947,29,5,5,16-02-2019
38312,4881,427,49,10,,08-01-2024
38313,1916,720,34,7,5,17-09-2022
38314,3942,56,43,4,5,20-01-2019
38315,3116,773,18,-1,20,17-03-2024
38316,2919,422,49,-1,15,30-07-2023
38317,359,113,15,7,5,13-12-2022
38318,4003,45,5,4,10,14-01-2020
38319,657,402,45,-1,0,22-10-2020
38320,3833,45,3,8,50,09-11-2020
38321,3468,424,43,-1,,31-10-2023
38322,1031,309,29,10,,10-06-2023
38323,2634,181,39,6,0,13-05-2021
38324,4349,704,9,2,15,25-04-2023
38325,4272,628,8,6,,02-05-2023
38326,3483,179,10,-1,20,23-09-2020
38327,1876,494,29,9,0,23-02-2024
38328,3643,174,38,5,15,01-11-2023
38329,268,261,23,1,,07-04-2020
38330,424,199,26,8,5,31-05-2021
38331,3790,480,8,-1,10,21-05-2019
38332,1673,365,31,6,,23-05-2020
38333,2982,652,26,-1,,30-12-2023
38334,1135,560,16,9,10,02-01-2022
38335,1961,496,42,7,50,14-02-2023
38336,1353,472,3,10,5,07-03-2021
38337,899,600,4,4,10,30-03-2024
38338,2956,257,10,3,15,27-02-2023
38339,3740,384,48,1,20,23-10-2022
38340,4996,969,40,6,0,11-09-2020
38341,1039,227,25,-1,,10-05-2020
38342,1056,617,2,3,20,12-12-2022
38343,3999,858,37,4,,18-11-2022
38344,1068,599,24,6,,19-08-2022
38345,3782,700,18,-1,15,28-04-2023
38346,4867,135,8,8,5,17-01-2022
38347,627,451,23,7,,24-03-2023
38348,4972,109,21,6,10,21-10-2020
38349,636,554,39,10,15,09-04-2019
38350,4750,781,29,2,0,15-06-2022
38351,995,764,32,7,5,19-07-2019
38352,970,907,24,2,15,19-03-2021
38353,2657,364,37,9,20,10-07-2022
38354,4131,731,32,6,5,08-03-2022
38355,2623,539,48,4,,04-08-2023
38356,3153,56,23,6,,22-08-2019
38357,4878,707,40,2,50,08-04-2024
38358,3954,564,22,8,15,04-06-2019
38359,1125,589,17,1,50,18-04-2021
38360,4755,677,10,2,,28-12-2020
38361,3437,14,9,-1,15,18-05-2022
38362,1400,896,24,4,,18-01-2019
38363,806,660,1,-1,,05-08-2020
38364,215,886,22,3,15,25-12-2019
38365,4599,863,48,9,10,31-12-2020
38366,57,572,38,3,50,25-01-2024
38367,120,860,29,-1,5,11-11-2023
38368,91,603,50,2,10,21-10-2023
38369,4446,982,25,1,50,28-12-2021
38370,4881,812,29,4,0,19-07-2022
38371,2036,878,48,-1,10,10-04-2023
38372,4820,324,40,4,0,17-12-2022
38373,1053,562,25,1,,03-09-2023
38374,4762,754,4,2,,17-04-2024
38375,3550,973,6,9,0,15-12-2021
38376,2869,202,18,10,20,07-02-2023
38377,2075,424,45,4,0,11-12-2019
38378,2781,896,43,8,,27-10-2021
38379,4470,228,38,-1,10,24-10-2019
38380,4503,95,32,2,10,12-09-2020
38381,4825,79,28,2,15,24-09-2021
38382,4683,816,1,6,50,05-05-2020
38383,4356,66,16,8,20,14-05-2024
38384,491,423,20,1,20,19-07-2021
38385,1373,771,27,-1,,05-07-2022
38386,2285,942,29,2,0,16-01-2022
38387,194,651,1,1,15,11-10-2023
38388,3065,192,23,2,15,25-02-2019
38389,1589,198,45,3,0,22-09-2021
38390,295,712,5,9,50,08-01-2019
38391,1255,330,50,10,15,15-02-2024
38392,4067,209,44,1,15,29-09-2020
38393,2922,242,10,6,0,05-10-2019
38394,2471,596,14,4,15,14-10-2019
38395,929,501,15,2,10,03-12-2019
38396,3250,99,46,8,,20-06-2021
38397,304,645,2,-1,50,27-06-2019
38398,1328,712,1,3,0,16-12-2023
38399,2385,469,11,-1,10,22-10-2020
38400,2747,325,16,10,10,15-08-2021
38401,3696,162,25,7,10,08-08-2023
38402,1782,55,12,-1,,28-04-2021
38403,2910,334,17,8,15,15-06-2020
38404,3969,264,32,3,50,08-01-2019
38405,2755,6,22,4,,20-07-2023
38406,163,556,41,-1,50,15-11-2023
38407,4983,476,13,-1,,04-07-2023
38408,4195,931,9,2,,23-12-2021
38409,4983,743,4,3,0,23-07-2021
38410,494,52,38,10,,25-06-2020
38411,4256,180,35,2,0,16-02-2022
38412,1234,377,49,5,15,30-06-2020
38413,3882,586,17,9,,28-03-2024
38414,1893,804,8,5,10,20-04-2019
38415,408,318,35,6,,15-11-2020
38416,4956,839,50,1,50,11-07-2019
38417,4720,424,2,-1,,03-03-2020
38418,3553,91,18,4,,12-01-2024
38419,1935,226,8,7,10,27-01-2022
38420,371,871,20,6,,30-08-2021
38421,4805,313,47,7,20,08-12-2020
38422,85,860,42,4,0,07-10-2020
38423,4032,269,40,-1,,25-05-2019
38424,783,472,22,9,15,20-03-2019
38425,1639,296,42,9,10,18-09-2019
38426,3683,103,33,4,10,04-09-2020
38427,582,824,35,1,10,24-09-2022
38428,1564,920,22,-1,50,23-12-2019
38429,3175,914,45,-1,0,21-11-2021
38430,1217,899,46,10,5,12-11-2021
38431,2085,516,17,5,15,24-09-2023
38432,2382,576,26,8,0,25-08-2019
38433,377,260,45,9,15,12-02-2019
38434,2011,760,31,9,10,08-03-2020
38435,3037,289,34,5,20,06-10-2020
38436,401,805,50,-1,,17-11-2019
38437,4377,820,4,-1,10,05-07-2023
38438,4135,715,11,-1,5,16-05-2023
38439,703,466,25,8,,30-09-2021
38440,3636,899,14,5,15,28-04-2020
38441,2904,893,11,1,5,17-09-2023
38442,4160,101,5,-1,5,06-02-2020
38443,2652,569,20,9,,12-10-2020
38444,1775,850,5,2,,30-10-2020
38445,3206,14,31,-1,50,06-10-2021
38446,4511,477,26,4,,03-08-2020
38447,3025,164,42,-1,,17-01-2022
38448,4494,377,40,4,10,26-05-2024
38449,4436,873,16,3,0,06-08-2021
38450,3273,189,40,4,0,09-01-2021
38451,1055,398,50,-1,,12-09-2020
38452,3798,884,40,2,5,02-08-2020
38453,2445,293,41,4,10,15-03-2019
38454,3299,593,39,-1,,10-04-2023
38455,3009,354,34,-1,50,30-03-2019
38456,4057,488,13,4,0,23-04-2019
38457,4642,600,27,10,,05-06-2019
38458,2304,38,14,-1,,18-02-2024
38459,2388,382,15,10,,15-12-2021
38460,1295,876,43,8,5,10-02-2021
38461,2131,980,10,-1,50,31-03-2021
38462,2038,539,42,4,,10-04-2022
38463,4645,523,6,7,0,28-01-2023
38464,858,935,2,5,,20-06-2023
38465,519,236,39,1,0,12-07-2022
38466,4507,769,7,4,,27-04-2023
38467,1801,786,44,6,10,03-08-2022
38468,4699,448,48,3,0,02-10-2019
38469,1957,48,26,3,,05-09-2021
38470,4226,838,3,7,,01-05-2023
38471,3944,73,25,2,,24-07-2020
38472,3836,204,50,1,50,30-10-2020
38473,2321,454,16,6,15,02-02-2020
38474,4606,106,4,9,20,14-04-2023
38475,2442,521,48,7,0,06-06-2024
38476,977,239,21,10,0,17-06-2021
38477,4263,337,45,9,,11-01-2023
38478,4161,658,45,5,5,05-06-2022
38479,3379,29,20,5,5,15-11-2023
38480,748,193,5,7,20,19-11-2021
38481,2839,707,43,-1,,02-05-2022
38482,588,696,44,-1,20,29-04-2023
38483,3574,216,27,9,50,30-01-2021
38484,3948,528,1,6,,18-04-2024
38485,1653,702,23,8,0,23-12-2021
38486,3328,117,27,1,0,17-08-2021
38487,391,615,3,-1,5,28-07-2019
38488,3610,620,26,4,10,17-11-2023
38489,4427,269,45,7,20,25-11-2023
38490,755,904,49,4,,04-04-2023
38491,3576,512,22,-1,50,08-11-2022
38492,3900,934,29,4,5,18-10-2023
38493,4135,9,33,3,50,16-05-2022
38494,1384,102,18,10,15,06-11-2020
38495,3977,591,20,4,0,10-08-2021
38496,3003,848,1,-1,10,31-03-2019
38497,2275,736,37,9,10,28-04-2020
38498,1742,355,2,4,15,10-11-2023
38499,1025,979,10,7,50,09-06-2023
38500,3352,446,47,-1,20,25-05-2022
38501,3826,531,25,6,,09-11-2020
38502,2554,87,18,10,50,26-05-2022
38503,1175,28,10,6,10,02-01-2022
38504,2913,149,7,2,50,09-05-2022
38505,3357,936,44,2,20,20-03-2023
38506,3305,82,21,1,0,24-06-2019
38507,3590,882,14,-1,,27-09-2022
38508,2215,607,12,5,0,31-10-2021
38509,4352,497,48,5,5,12-02-2021
38510,2023,454,9,9,50,09-08-2021
38511,2430,136,32,2,0,07-05-2019
38512,1909,344,15,5,50,06-06-2022
38513,3369,290,15,5,5,30-03-2019
38514,3455,777,1,1,0,27-02-2023
38515,1363,287,1,-1,15,15-04-2020
38516,1078,115,4,6,0,30-01-2022
38517,3303,92,39,6,50,25-09-2021
38518,4500,670,48,3,50,29-05-2020
38519,2670,576,13,7,,08-12-2023
38520,2046,763,9,3,,11-10-2020
38521,790,184,35,3,0,20-04-2024
38522,3688,645,30,2,,24-12-2021
38523,3596,905,26,6,10,31-08-2019
38524,1242,691,49,-1,20,27-07-2021
38525,3732,17,24,1,5,10-04-2021
38526,2909,426,22,3,,02-01-2022
38527,2141,131,19,-1,0,10-04-2022
38528,1219,208,15,3,,17-06-2024
38529,74,951,36,9,,28-09-2020
38530,364,451,5,4,10,13-09-2021
38531,2270,413,18,8,5,07-01-2022
38532,1234,561,40,8,,28-03-2019
38533,1031,803,41,3,50,14-11-2021
38534,3328,370,18,-1,20,12-03-2021
38535,2059,675,19,8,20,18-03-2020
38536,1987,774,48,7,5,26-08-2021
38537,2888,7,40,-1,5,27-07-2020
38538,1511,29,36,7,20,17-09-2022
38539,1966,958,16,4,15,05-12-2021
38540,1330,976,8,9,5,28-12-2021
38541,4511,735,18,2,,03-10-2019
38542,595,96,20,5,,23-01-2024
38543,677,54,31,5,50,24-05-2021
38544,4453,530,9,7,20,06-03-2021
38545,4061,423,47,-1,0,02-10-2020
38546,780,843,30,6,0,30-01-2024
38547,1320,901,40,3,0,27-08-2020
38548,207,498,47,9,,12-04-2019
38549,2400,186,12,6,5,13-07-2022
38550,3251,295,45,8,50,22-08-2020
38551,2758,313,8,5,,25-09-2021
38552,1914,480,1,10,20,23-03-2021
38553,4470,905,27,10,,07-07-2020
38554,4308,581,7,8,10,31-05-2019
38555,2253,82,43,4,50,18-03-2023
38556,3966,716,44,-1,50,18-01-2024
38557,694,640,4,9,5,24-12-2020
38558,3131,790,17,2,0,28-07-2022
38559,700,450,3,-1,20,13-11-2022
38560,749,447,18,7,20,22-04-2023
38561,999,768,38,9,5,22-05-2023
38562,4015,328,16,-1,50,23-06-2020
38563,4014,53,28,3,,09-09-2021
38564,4709,718,40,6,0,26-08-2020
38565,3908,983,33,4,,17-07-2023
38566,3152,813,31,-1,5,24-06-2019
38567,1520,687,11,7,5,15-09-2021
38568,3173,375,24,6,50,07-11-2023
38569,2819,82,2,3,20,05-09-2021
38570,2443,594,4,9,50,13-03-2024
38571,1689,639,16,6,10,03-07-2019
38572,3025,574,31,4,5,20-11-2023
38573,323,361,43,4,20,03-11-2019
38574,3378,278,14,10,20,06-08-2019
38575,2018,222,29,4,50,17-04-2022
38576,1433,303,22,-1,,20-01-2019
38577,4399,88,3,6,10,05-10-2019
38578,1204,744,12,3,5,07-01-2023
38579,2054,275,35,10,20,28-08-2023
38580,294,979,29,3,,21-01-2024
38581,4479,975,44,9,15,18-07-2023
38582,4348,60,32,9,50,14-09-2019
38583,2180,557,1,10,15,23-07-2022
38584,4079,921,10,5,20,22-05-2023
38585,4554,151,29,3,,24-05-2023
38586,4464,82,42,9,50,07-02-2023
38587,2667,732,46,4,0,19-05-2023
38588,2788,719,43,6,,07-03-2021
38589,1431,628,1,6,0,11-09-2019
38590,1300,448,36,-1,,25-07-2019
38591,1627,968,46,3,50,21-10-2020
38592,1679,245,47,3,0,26-02-2024
38593,1376,296,16,-1,0,26-02-2020
38594,4809,580,42,5,15,19-10-2019
38595,675,979,13,6,15,22-09-2021
38596,3334,168,1,4,15,24-03-2021
38597,4813,636,4,9,5,25-06-2019
38598,4482,184,1,5,,19-08-2020
38599,222,277,43,4,50,22-08-2021
38600,3765,86,36,4,20,27-05-2022
38601,1446,862,29,1,15,10-09-2021
38602,2709,195,7,-1,20,01-12-2023
38603,1277,522,27,5,20,10-01-2024
38604,365,551,9,3,5,14-05-2024
38605,2107,371,6,-1,0,12-07-2022
38606,2128,924,41,8,10,03-10-2020
38607,1319,309,5,5,5,22-04-2021
38608,4583,763,24,8,5,15-03-2019
38609,1526,373,9,10,15,16-12-2022
38610,2094,244,6,10,10,17-04-2022
38611,2431,541,46,4,5,04-01-2021
38612,428,511,9,3,,04-12-2020
38613,3009,547,49,8,5,30-07-2019
38614,1122,289,6,6,20,20-03-2019
38615,934,757,24,7,50,22-08-2022
38616,3416,738,28,-1,,30-08-2020
38617,853,270,32,4,,21-03-2021
38618,1619,296,20,6,20,01-03-2020
38619,2507,11,24,1,,12-12-2023
38620,2763,404,41,5,0,23-03-2019
38621,4160,466,18,6,,09-03-2021
38622,2916,354,43,-1,50,01-10-2022
38623,1754,823,26,-1,,08-07-2022
38624,471,403,17,1,10,12-05-2020
38625,1568,665,21,1,15,23-11-2020
38626,1883,778,30,3,,24-07-2021
38627,3193,905,15,-1,20,24-05-2021
38628,30,184,38,6,0,06-07-2023
38629,1618,766,30,1,15,09-06-2020
38630,1155,332,6,7,20,20-09-2022
38631,263,365,41,6,,04-08-2022
38632,1014,729,20,5,10,31-03-2023
38633,2206,272,6,-1,20,25-07-2021
38634,4216,3,21,7,,26-02-2023
38635,2081,479,30,3,5,02-12-2019
38636,2079,815,44,5,0,15-09-2019
38637,2280,289,32,9,,18-08-2022
38638,4228,162,17,5,10,22-08-2020
38639,663,794,11,10,5,12-10-2020
38640,3980,887,12,4,,14-03-2021
38641,2241,606,1,5,5,18-12-2019
38642,783,135,19,2,5,21-12-2022
38643,694,842,41,5,10,09-03-2021
38644,3782,285,35,10,,31-07-2021
38645,3347,888,27,5,15,05-11-2019
38646,299,910,40,9,,09-01-2023
38647,875,567,30,-1,20,03-03-2019
38648,489,31,36,6,10,06-04-2022
38649,2370,10,16,5,10,14-12-2021
38650,3196,776,1,7,50,07-03-2022
38651,3644,150,37,9,50,12-11-2019
38652,1921,34,14,-1,20,16-05-2022
38653,3786,344,4,-1,20,16-04-2023
38654,452,891,11,-1,10,28-10-2022
38655,3588,175,34,8,15,18-05-2022
38656,1924,516,43,7,,20-06-2019
38657,2314,392,10,4,15,26-07-2019
38658,1942,237,9,6,10,07-08-2021
38659,3068,329,41,-1,20,19-10-2020
38660,3099,626,46,1,15,13-03-2023
38661,2421,621,36,-1,50,15-07-2021
38662,2196,236,27,7,0,05-11-2020
38663,4469,548,29,-1,,19-12-2023
38664,1405,382,4,3,5,21-03-2020
38665,1466,611,15,6,0,17-02-2019
38666,103,904,40,-1,,16-04-2019
38667,4020,838,1,3,5,17-09-2023
38668,3421,528,10,1,5,08-09-2023
38669,1904,854,34,-1,20,20-11-2021
38670,257,737,47,1,20,15-09-2020
38671,365,185,4,6,5,21-08-2020
38672,2878,992,21,2,15,17-12-2020
38673,2014,616,31,1,15,14-02-2023
38674,1172,484,43,-1,50,03-02-2021
38675,2864,454,14,5,15,21-10-2022
38676,1133,782,35,4,5,25-07-2019
38677,376,888,2,-1,50,11-10-2020
38678,3721,968,15,10,10,12-06-2019
38679,2090,672,29,10,,28-09-2022
38680,1361,365,40,3,,26-04-2024
38681,4211,569,17,2,50,06-04-2022
38682,196,920,38,9,20,21-06-2024
38683,1107,630,25,9,10,11-04-2022
38684,3346,546,18,1,15,03-08-2021
38685,4557,148,19,7,10,16-02-2020
38686,71,319,25,7,5,14-09-2023
38687,3417,975,16,1,20,02-06-2023
38688,4615,467,5,3,50,05-12-2022
38689,4166,88,10,9,50,28-07-2023
38690,3337,706,29,10,15,12-08-2021
38691,2555,469,4,5,,22-06-2024
38692,691,98,17,-1,10,04-09-2022
38693,399,799,23,7,,24-04-2021
38694,3229,140,36,3,5,06-02-2019
38695,3376,519,26,8,20,03-04-2019
38696,2853,259,27,2,50,26-11-2021
38697,1580,590,25,3,,18-10-2019
38698,1821,913,35,7,,22-11-2023
38699,120,518,25,10,,13-05-2020
38700,2743,370,34,3,10,11-01-2024
38701,3021,83,9,-1,,07-04-2021
38702,333,774,36,3,15,11-08-2021
38703,2907,704,46,-1,10,19-01-2021
38704,4560,935,42,2,,21-06-2024
38705,2852,276,17,4,,25-05-2021
38706,4762,549,29,4,5,18-09-2020
38707,4140,862,26,10,20,05-01-2023
38708,2765,947,18,6,,11-04-2019
38709,90,555,1,5,5,04-07-2021
38710,3802,335,49,4,20,30-11-2023
38711,2723,218,25,1,20,24-04-2023
38712,2541,363,19,8,5,02-07-2022
38713,3615,257,43,-1,,28-04-2020
38714,3748,534,18,8,50,22-06-2024
38715,4962,925,9,2,0,01-01-2024
38716,3692,153,38,5,50,23-08-2021
38717,4956,147,36,8,10,22-02-2020
38718,1044,969,41,8,15,22-06-2022
38719,3483,524,21,9,0,20-04-2022
38720,2738,818,46,4,,17-04-2020
38721,4358,484,34,-1,5,13-04-2019
38722,1038,937,31,5,20,16-03-2022
38723,4038,109,46,5,,10-08-2019
38724,1996,222,39,-1,,20-05-2020
38725,1183,662,14,3,,30-05-2022
38726,2856,170,15,5,,25-12-2022
38727,2945,996,12,6,20,18-04-2023
38728,3702,363,1,6,50,05-05-2022
38729,160,360,35,5,20,27-11-2023
38730,1296,40,7,7,15,20-10-2021
38731,3959,56,37,7,,06-11-2019
38732,606,178,14,10,10,20-05-2024
38733,1186,859,7,10,15,11-10-2020
38734,2585,653,47,6,50,15-03-2022
38735,2708,156,38,-1,,08-10-2019
38736,2695,275,4,1,5,22-02-2024
38737,2312,953,43,4,0,25-07-2020
38738,3949,630,21,1,,22-04-2020
38739,3324,521,1,4,0,17-10-2019
38740,2622,460,16,5,15,16-04-2021
38741,4737,955,42,5,5,29-12-2020
38742,3568,67,38,4,5,03-01-2019
38743,1401,715,29,3,5,03-06-2019
38744,2177,801,5,4,,23-08-2020
38745,1231,893,16,10,5,02-06-2020
38746,3106,144,11,9,50,03-05-2022
38747,3440,569,43,2,20,10-08-2020
38748,1853,910,37,-1,20,28-10-2019
38749,2913,119,37,4,10,21-11-2021
38750,2175,403,28,-1,,13-03-2020
38751,1306,799,6,4,20,27-01-2020
38752,2529,951,17,9,10,09-01-2019
38753,1883,118,12,-1,,30-04-2024
38754,4210,183,20,-1,10,27-07-2022
38755,3806,601,29,9,50,02-11-2021
38756,4951,943,6,4,0,18-10-2020
38757,4913,198,5,10,20,16-07-2019
38758,265,535,25,4,0,08-05-2022
38759,2296,541,45,2,5,24-02-2024
38760,407,731,50,-1,50,12-04-2020
38761,47,781,31,10,,07-03-2022
38762,3740,195,38,1,15,31-03-2022
38763,4813,165,26,-1,0,14-11-2021
38764,3334,487,7,1,5,28-05-2021
38765,341,433,44,-1,50,03-06-2022
38766,4463,271,26,4,5,25-03-2022
38767,38,245,37,-1,50,11-03-2022
38768,940,179,4,2,50,11-03-2024
38769,2489,919,40,3,15,04-08-2022
38770,2570,707,33,-1,15,22-03-2022
38771,4168,868,3,5,10,25-05-2021
38772,1674,314,9,4,5,29-12-2022
38773,3079,799,28,5,,16-12-2023
38774,4037,746,32,-1,0,15-05-2024
38775,1793,733,50,9,20,29-06-2019
38776,2063,280,26,3,5,04-09-2021
38777,2224,115,47,8,50,14-04-2020
38778,2538,512,20,1,0,13-12-2019
38779,1901,508,38,2,0,13-03-2023
38780,3468,926,19,-1,20,30-01-2020
38781,3238,672,12,8,0,28-05-2023
38782,4713,485,39,4,,16-05-2020
38783,4550,819,37,9,10,19-05-2020
38784,3597,137,17,9,,28-12-2021
38785,2858,11,35,1,10,11-12-2021
38786,2927,861,49,2,15,14-11-2022
38787,2478,645,4,3,,06-10-2021
38788,1714,385,38,8,,17-02-2021
38789,3063,104,3,1,,12-03-2019
38790,2556,228,25,3,10,29-06-2019
38791,523,286,12,2,,21-09-2020
38792,4699,399,20,-1,,15-02-2024
38793,616,554,23,10,,08-10-2023
38794,3688,782,11,4,20,02-04-2022
38795,4213,299,47,7,,13-07-2023
38796,767,804,42,3,,28-04-2022
38797,881,308,35,5,20,22-10-2022
38798,3751,478,24,9,15,18-02-2019
38799,993,869,25,-1,20,17-02-2020
38800,3451,5,25,1,,17-04-2020
38801,879,417,15,4,5,01-02-2019
38802,99,255,31,8,50,13-07-2019
38803,2775,338,17,6,,08-09-2019
38804,1120,271,33,-1,5,20-09-2020
38805,2159,239,12,1,,23-05-2020
38806,3553,97,37,6,0,10-01-2023
38807,4490,366,33,6,20,15-11-2021
38808,1751,968,50,6,20,21-03-2020
38809,2640,416,10,3,50,12-04-2019
38810,1913,328,4,7,,07-01-2024
38811,784,812,43,4,5,06-07-2023
38812,3174,202,18,10,,15-10-2021
38813,1323,854,6,4,5,10-03-2019
38814,1610,312,30,7,,14-05-2019
38815,812,478,24,5,15,06-07-2023
38816,3246,794,23,-1,10,06-11-2019
38817,3031,359,28,3,10,30-09-2020
38818,416,43,36,4,15,08-12-2021
38819,4936,748,47,9,5,26-12-2021
38820,4053,972,48,10,15,02-12-2022
38821,3292,338,3,8,20,05-10-2019
38822,2893,984,27,-1,10,30-11-2022
38823,3801,767,36,3,5,31-01-2020
38824,881,557,37,1,20,28-04-2021
38825,4322,411,26,-1,15,05-01-2019
38826,928,848,37,6,0,18-08-2019
38827,1080,570,27,5,20,24-05-2023
38828,20,344,31,-1,50,10-09-2023
38829,428,324,17,7,5,09-05-2019
38830,1203,653,17,5,20,20-03-2024
38831,255,740,15,10,10,14-01-2024
38832,4685,839,2,4,5,22-12-2019
38833,3940,339,47,2,0,21-11-2021
38834,2818,358,4,-1,,23-08-2019
38835,3524,987,13,7,5,29-12-2020
38836,1415,467,16,5,20,24-01-2022
38837,4071,926,2,-1,,10-06-2019
38838,1015,850,42,10,20,31-05-2020
38839,4109,709,50,5,20,20-06-2019
38840,2617,19,4,4,5,02-11-2020
38841,4303,573,17,7,10,01-04-2022
38842,280,452,33,2,,18-12-2020
38843,2307,189,39,7,0,26-03-2024
38844,4030,779,7,10,15,20-11-2023
38845,4367,604,9,2,15,20-04-2020
38846,4005,751,43,8,20,20-01-2024
38847,1257,463,25,7,,20-02-2022
38848,3359,110,13,5,15,04-06-2024
38849,865,669,48,10,20,24-07-2021
38850,2051,473,24,9,0,22-09-2022
38851,185,599,8,10,15,16-01-2023
38852,2380,905,26,-1,,11-09-2023
38853,1043,868,35,4,,18-06-2021
38854,219,91,25,5,5,09-05-2024
38855,2027,532,44,9,,17-06-2023
38856,4835,292,32,-1,15,01-05-2020
38857,3903,610,29,2,20,19-06-2024
38858,1752,543,26,7,10,30-08-2022
38859,828,772,37,-1,0,10-12-2020
38860,1903,482,14,-1,50,08-07-2021
38861,1696,771,18,3,15,17-09-2019
38862,404,350,49,3,0,29-03-2023
38863,1903,817,2,-1,10,24-06-2019
38864,756,951,48,2,,30-01-2023
